id,image,survey_id,logged_boxes,new_boxes
r_ebac9b2bb393481b21ba6407,images/i_4abe8a3a88071b36383efb17.jpg,g_ffa90c178359a98d23f9b712,"[[278.888889,297.777778,312.222222,330.0]]","[[0.0,434.444444,148.888889,640.0],[115.555556,467.777778,202.222222,575.555556]]"
r_b6a1091cd401b5fc853e6632,images/i_b0fa883f303e1c98bd99b5f4.jpg,g_35340ca7eb897fe0da902590,"[[260.0,240.0,336.666667,345.555556],[453.333333,434.444444,498.888889,477.777778]]","[[495.555556,374.444444,551.111111,430.0],[606.666667,491.111111,636.666667,524.444444]]"
r_bfc1b23e830204fd53b908b8,images/i_a6071731c8c24f79270cbcab.jpg,g_7c95e837f8bb5ba26d570702,"[[311.111111,265.555556,350.0,304.444444]]","[[400.0,262.222222,435.555556,295.555556]]"
r_e094141747f5a3627a18a745,images/i_6547ddb6cc3cef16a61601ed.jpg,g_ba6e7e0f94fa8f8b65390c77,"[[0.0,402.222222,38.888889,448.888889],[297.777778,292.222222,347.777778,342.222222],[461.111111,604.444444,488.888889,621.111111],[526.666667,222.222222,555.555556,258.888889],[616.666667,595.555556,640.0,631.111111]]","[[236.666667,363.333333,303.333333,430.0],[266.666667,463.333333,300.0,486.666667],[385.555556,386.666667,404.444444,414.444444]]"
r_482f6cac96313239e3e60508,images/i_bca78c114fc1eb2bf4cb4b33.jpg,g_b41fd45db741a62cc11cd640,"[[268.888889,281.111111,324.444444,335.555556],[388.888889,314.444444,443.333333,358.888889],[613.333333,457.777778,640.0,494.444444]]","[[377.777778,278.888889,438.888889,314.444444]]"
r_2e165fc3065bcb1cd71f519b,images/i_131ccdb8d62fbf5f313fa97e.jpg,g_1cd5018e1fccddac14abd843,"[[77.777778,504.444444,157.777778,580.0],[94.444444,0.0,113.333333,16.666667],[117.777778,571.111111,194.444444,640.0],[133.333333,504.444444,213.333333,582.222222],[142.222222,153.333333,202.222222,216.666667],[170.0,208.888889,245.555556,283.333333],[228.888889,274.444444,305.555556,357.777778],[242.222222,611.111111,322.222222,640.0],[257.777778,348.888889,330.0,424.444444],[285.555556,254.444444,361.111111,337.777778],[346.666667,214.444444,371.111111,237.777778],[448.888889,64.444444,473.333333,83.333333],[474.444444,330.0,530.0,365.555556]]","[[122.222222,246.666667,194.444444,318.888889],[180.0,391.111111,252.222222,485.555556]]"
r_c06ccde16f27daef48a90233,images/i_9ae2afb7888180a4505afc7d.jpg,g_e4cae9c0c8c7ab5262456c38,"[[155.555556,33.333333,182.222222,56.666667]]","[[257.777778,285.555556,333.333333,404.444444]]"
r_7386ddf8274ffd114072d3b1,images/i_711105461e6f2ea38a37b148.jpg,g_d6cb9e1e058f0bc69cb8f2f2,"[[121.111111,27.777778,151.111111,65.555556],[234.444444,278.888889,345.555556,430.0],[290.0,518.888889,365.555556,622.222222],[316.666667,448.888889,367.777778,477.777778],[326.666667,468.888889,360.0,500.0],[362.222222,131.111111,392.222222,162.222222],[365.555556,407.777778,421.111111,488.888889],[392.222222,468.888889,423.333333,496.666667],[404.444444,268.888889,451.111111,313.333333],[404.444444,518.888889,437.777778,550.0],[410.0,361.111111,443.333333,388.888889],[414.444444,212.222222,437.777778,244.444444],[448.888889,97.777778,477.777778,127.777778],[448.888889,246.666667,481.111111,275.555556],[473.333333,502.222222,508.888889,542.222222],[475.555556,607.777778,522.222222,640.0],[483.333333,576.666667,512.222222,600.0],[501.111111,194.444444,534.444444,225.555556],[570.0,35.555556,640.0,257.777778]]","[[354.444444,426.666667,378.888889,452.222222],[384.444444,172.222222,428.888889,244.444444],[410.0,438.888889,451.111111,477.777778],[410.0,565.555556,440.0,596.666667],[417.777778,472.222222,450.0,507.777778],[470.0,430.0,494.444444,454.444444],[573.333333,505.555556,612.222222,550.0],[606.666667,463.333333,640.0,498.888889]]"
r_e9c529318a00db815ec8633e,images/i_380123170e72277c505a0055.jpg,g_6f8d8fcdce160f3fc3fd5cea,"[[136.666667,215.555556,184.444444,298.888889],[173.333333,0.0,228.888889,45.555556],[193.333333,56.666667,215.555556,124.444444],[223.333333,390.0,251.111111,420.0],[270.0,90.0,334.444444,151.111111]]","[[265.555556,257.777778,340.0,433.333333]]"
r_2559b167b63c2013850589a0,images/i_6e890e64432cc430d4769539.jpg,g_60311e780a136147b3e08279,"[[0.0,430.0,37.777778,471.111111],[46.666667,272.222222,97.777778,327.777778],[117.777778,354.444444,160.0,391.111111],[213.333333,101.111111,246.666667,134.444444],[217.777778,263.333333,257.777778,296.666667]]","[[112.222222,64.444444,134.444444,88.888889],[167.777778,12.222222,201.111111,47.777778],[196.666667,180.0,226.666667,220.0],[298.888889,268.888889,337.777778,332.222222]]"
r_80426101de7e1cd962e12e6d,images/i_10ed194fb4ea3317157833f4.jpg,g_9b515d3089eb61142547d3f0,"[[392.222222,373.333333,420.0,402.222222]]","[[307.777778,305.555556,343.333333,343.333333],[373.333333,175.555556,398.888889,205.555556]]"
r_d6d3d3105f022b98b46263fe,images/i_4b846ce26a5d5c8770ae97ac.jpg,g_ba6e7e0f94fa8f8b65390c77,"[[70.0,412.222222,105.555556,448.888889],[77.777778,227.777778,111.111111,251.111111],[218.888889,373.333333,255.555556,403.333333],[252.222222,240.0,283.333333,268.888889],[277.777778,282.222222,332.222222,423.333333],[328.888889,91.111111,356.666667,116.666667],[332.222222,0.0,362.222222,17.777778],[373.333333,423.333333,401.111111,460.0]]","[[42.222222,534.444444,81.111111,562.222222],[318.888889,323.333333,345.555556,348.888889],[415.555556,24.444444,441.111111,58.888889],[620.0,337.777778,640.0,373.333333]]"
r_936121e386164cee2257add0,images/i_c36b0a4cc809418f8eabe682.jpg,g_f178827d543d30358beabfa1,"[[322.222222,281.111111,348.888889,307.777778]]","[[230.0,34.444444,252.222222,53.333333],[303.333333,352.222222,322.222222,377.777778]]"
r_454a5cb9424ec3221b4e8e58,images/i_232d78ec1499fd02a6e9516a.jpg,g_865d7b315188bc44ea2c5d0b,"[[176.666667,254.444444,210.0,298.888889]]","[[197.777778,246.666667,442.222222,422.222222]]"
r_d55a0c54eca37dbc1ae74187,images/i_7e045b6134a692f78b8fdd79.jpg,g_658f3a360339d75dc7860f20,[],"[[214.444444,171.111111,406.666667,487.777778]]"
r_d7d8ea4cf52ce94cd6c2b5e9,images/i_1dc4af1149d8494dd3a0a64b.jpg,g_5cff7f74e6e249eb45ac9f05,[],"[[268.888889,262.222222,341.111111,323.333333]]"
r_5cc55baeb28e8f6654536c00,images/i_44b01aa744f5be210c1c9039.jpg,g_fc0d4b91dfa6610c561cacf5,"[[244.444444,234.444444,381.111111,423.333333],[613.333333,386.666667,640.0,421.111111]]","[[106.666667,310.0,206.666667,425.555556]]"
r_f73a9cd4471b844d93cd3618,images/i_91fd2f924d0aad457da8dde6.jpg,g_de647c5cff066faa1b3857af,"[[213.333333,0.0,248.888889,23.333333],[322.222222,315.555556,357.777778,353.333333],[368.888889,140.0,401.111111,170.0],[546.666667,78.888889,587.777778,110.0]]","[[75.555556,47.777778,111.111111,78.888889],[227.777778,490.0,264.444444,530.0],[277.777778,381.111111,308.888889,414.444444],[294.444444,144.444444,325.555556,171.111111],[486.666667,78.888889,515.555556,104.444444]]"
r_2ebf8093cdf19eebcae6e1c4,images/i_7e20c5b7fea6637ebcc60cc2.jpg,g_0cca8c54b22df1d16ba9e6b7,[],"[[0.0,122.222222,640.0,581.111111]]"
r_01c77d03f167dd964aa3bdd9,images/i_2b68c08ad4e2d15909313571.jpg,g_4e10546f281c565f8b3f30b3,"[[153.333333,416.666667,197.777778,441.111111],[266.666667,395.555556,294.444444,426.666667],[288.888889,300.0,320.0,328.888889],[288.888889,320.0,320.0,353.333333],[305.555556,273.333333,344.444444,312.222222],[422.222222,420.0,450.0,447.777778],[452.222222,472.222222,483.333333,502.222222],[494.444444,491.111111,528.888889,518.888889],[506.666667,518.888889,537.777778,546.666667]]","[[361.111111,527.777778,385.555556,561.111111]]"
r_cd19fc091c4c24eed38c99f2,images/i_947042ddca5c7c917f4e533a.jpg,g_a8e6e85e214208f83abba24a,"[[0.0,591.111111,171.111111,640.0],[151.111111,605.555556,320.0,640.0],[237.777778,228.888889,395.555556,427.777778],[267.777778,377.777778,311.111111,408.888889]]","[[54.444444,201.111111,87.777778,227.777778]]"
r_bfc93cbe57fbc44315779848,images/i_60b1205abafd83347e1b9a5c.jpg,g_b6e653f2f4399507f158b078,"[[306.666667,406.666667,498.888889,490.0]]","[[447.777778,432.222222,472.222222,456.666667]]"
r_173098816cbda185cb7e8c72,images/i_27af244d983673846ce418b3.jpg,g_f2dc079204224fda4d7a7823,"[[427.777778,11.111111,465.555556,40.0]]","[[261.111111,311.111111,338.888889,370.0]]"
r_59538dbd1a2a47786fb8f5d9,images/i_bce65ddabed942350469bcb7.jpg,g_67f20b4eb0e2f4a3c31a95ae,"[[311.111111,385.555556,475.555556,580.0]]","[[270.0,302.222222,397.777778,435.555556]]"
r_714aa563cb4a8cf257f55058,images/i_fc9b489f0d3cb8ab08352b8f.jpg,g_54a03abcd865b2ee759e8706,"[[0.0,62.222222,451.111111,171.111111],[0.0,247.777778,182.222222,383.333333],[0.0,407.777778,87.777778,543.333333],[13.333333,451.111111,48.888889,487.777778],[78.888889,170.0,107.777778,206.666667],[95.555556,214.444444,121.111111,243.333333],[98.888889,184.444444,124.444444,213.333333],[111.111111,167.777778,141.111111,198.888889],[113.333333,283.333333,146.666667,316.666667],[183.333333,58.888889,222.222222,84.444444],[211.111111,242.222222,240.0,278.888889],[223.333333,197.777778,252.222222,232.222222],[245.555556,81.111111,435.555556,216.666667],[252.222222,265.555556,277.777778,294.444444],[270.0,215.555556,295.555556,245.555556],[308.888889,214.444444,334.444444,243.333333],[325.555556,297.777778,372.222222,355.555556],[406.666667,490.0,432.222222,518.888889],[430.0,0.0,532.222222,75.555556],[505.555556,303.333333,532.222222,338.888889],[527.777778,403.333333,585.555556,640.0],[551.111111,271.111111,582.222222,303.333333],[596.666667,92.222222,640.0,158.888889]]","[[0.0,46.666667,246.666667,243.333333],[0.0,380.0,46.666667,465.555556],[136.666667,196.666667,173.333333,233.333333],[146.666667,308.888889,203.333333,373.333333],[198.888889,286.666667,228.888889,320.0],[204.444444,211.111111,230.0,240.0],[307.777778,191.111111,338.888889,223.333333],[364.444444,496.666667,394.444444,517.777778],[500.0,226.666667,604.444444,308.888889],[590.0,320.0,615.555556,361.111111]]"
r_c4237975e1073693f66beb32,images/i_3af0811d67d0079729927159.jpg,g_54a03abcd865b2ee759e8706,"[[160.0,287.777778,262.222222,354.444444],[265.555556,218.888889,312.222222,275.555556],[298.888889,211.111111,334.444444,244.444444],[371.111111,326.666667,398.888889,352.222222],[431.111111,402.222222,536.666667,517.777778],[437.777778,82.222222,471.111111,115.555556],[483.333333,10.0,640.0,95.555556]]","[[130.0,574.444444,248.888889,640.0],[202.222222,47.777778,524.444444,376.666667],[268.888889,495.555556,304.444444,526.666667],[498.888889,326.666667,540.0,382.222222],[606.666667,490.0,640.0,523.333333]]"
r_11077f2304b565296c3ea272,images/i_a3f726c0d859f4ebfe05b06f.jpg,g_0cd1b1bb4320c4889be0c4cb,[],"[[301.111111,284.444444,331.111111,312.222222]]"
r_d31b87a6f7a5735a14974567,images/i_2fc38ce1249fa40b896cdf3f.jpg,g_b045286a92d4766ab29003db,[],"[[280.0,262.222222,333.333333,308.888889]]"
r_270211f95549d08cfd598533,images/i_29fd542fb4b32bafe50f5b4b.jpg,g_021e85c29aa64ed53fc32f84,"[[336.666667,311.111111,364.444444,338.888889],[502.222222,231.111111,526.666667,254.444444]]","[[370.0,574.444444,390.0,590.0]]"
r_e005d3e09f3e8c1d432f1db5,images/i_c9ffec0cd752dc5eb5194e9e.jpg,g_c96e38f77d47b4d3b2bb7261,"[[76.666667,73.333333,101.111111,98.888889],[94.444444,24.444444,123.333333,43.333333],[291.111111,0.0,358.888889,87.777778],[321.111111,417.777778,343.333333,440.0],[324.444444,341.111111,354.444444,370.0],[447.777778,493.333333,476.666667,512.222222],[468.888889,453.333333,498.888889,473.333333],[512.222222,207.777778,545.555556,236.666667],[618.888889,411.111111,640.0,440.0]]","[[331.111111,301.111111,351.111111,328.888889],[510.0,182.222222,528.888889,210.0],[593.333333,453.333333,621.111111,477.777778]]"
r_c6f0312e08f0bdfcc1b1fe1f,images/i_6fd8313f600ce83cbff5a1d6.jpg,g_dafb6d10645f3e1adce36d33,"[[204.444444,463.333333,236.666667,488.888889],[242.222222,330.0,263.333333,354.444444],[313.333333,300.0,344.444444,332.222222],[560.0,192.222222,593.333333,228.888889]]","[[185.555556,66.666667,214.444444,90.0],[197.777778,438.888889,225.555556,465.555556],[297.777778,341.111111,326.666667,363.333333]]"
r_741fc1224944692b35273691,images/i_a58f999d5b89902a1c496c5e.jpg,g_2873fe074abb7beb6471fded,"[[236.666667,273.333333,424.444444,390.0],[453.333333,206.666667,496.666667,247.777778],[556.666667,234.444444,585.555556,262.222222]]","[[496.666667,460.0,640.0,636.666667]]"
r_a6d819d32a5c893cc6f1ef8e,images/i_6f9c86c91e78d0f98e4b86a8.jpg,g_361d01b7aa6e31537b15495c,"[[240.0,251.111111,391.111111,386.666667],[308.888889,0.0,446.666667,71.111111]]","[[566.666667,0.0,640.0,101.111111]]"
r_bb90e10c8cd95cdbcf4649ea,images/i_90a4816fb7884e5224a018b3.jpg,g_5cfda05e5cb8a679b4722802,[],"[[284.444444,303.333333,373.333333,375.555556]]"
r_4f96047e619c2c87cf18ca8f,images/i_59c6fe4fa214c8f80ec4ec9e.jpg,g_47c3435c5c27b818e0b6d9f8,"[[507.777778,63.333333,545.555556,97.777778],[615.555556,142.222222,640.0,165.555556]]","[[313.333333,286.666667,345.555556,317.777778]]"
r_e3cf72aa8553e2e2719baeaa,images/i_734605f36a8f0d0a4f6c8d81.jpg,g_23eb36a8c4d463a340780911,[],"[[290.0,263.333333,334.444444,317.777778]]"
r_c7d1fee4062d7460e5a42261,images/i_ecc7a04941a8eb7fe280bce4.jpg,g_5dad77aac389efb623a0e27a,[],"[[298.888889,302.222222,393.333333,400.0]]"
r_a5873416b62a25ebb70f2ac2,images/i_f10e704c046a1f1ee3c4df6a.jpg,g_4c76ca28e29707f359c097db,"[[304.444444,106.666667,451.111111,180.0]]","[[304.444444,288.888889,404.444444,385.555556]]"
r_1f26d1b66195c453c68c3e39,images/i_48e8291e7e0f51abc15b69cd.jpg,g_1b1f0d440141117fefd1107a,[],"[[272.222222,328.888889,303.333333,357.777778]]"
r_1dd5965ae1da7fe1bfd53155,images/i_ef99e9ac67e74078b0d83b2b.jpg,g_36e625f0ba435ec41315a18c,[],"[[278.888889,304.444444,310.0,340.0]]"
r_55439459cef46973ebcdb0fa,images/i_5cf821393f3ed204d98906d3.jpg,g_26808958ac59704f654ca805,[],"[[286.666667,315.555556,320.0,352.222222]]"
r_dfc3ab460c3cc71c0dcba80f,images/i_4876653e91bfd5eb365f3859.jpg,g_b6f920436b9a428b73297028,"[[15.555556,251.111111,47.777778,281.111111],[55.555556,401.111111,100.0,441.111111],[346.666667,458.888889,428.888889,498.888889],[410.0,298.888889,490.0,386.666667],[446.666667,180.0,548.888889,304.444444]]","[[0.0,93.333333,158.888889,270.0],[31.111111,567.777778,67.777778,640.0],[131.111111,325.555556,163.333333,351.111111],[246.666667,304.444444,366.666667,340.0],[252.222222,271.111111,454.444444,437.777778],[416.666667,451.111111,461.111111,493.333333],[562.222222,221.111111,610.0,267.777778]]"
r_f22e03cd09e55d60a38bc3db,images/i_1d6e41ff5192a52ddf8d9d79.jpg,g_de647c5cff066faa1b3857af,"[[106.666667,437.777778,131.111111,468.888889],[145.555556,326.666667,171.111111,355.555556],[201.111111,241.111111,231.111111,272.222222],[267.777778,516.666667,297.777778,548.888889],[316.666667,396.666667,357.777778,444.444444],[347.777778,186.666667,375.555556,216.666667],[426.666667,306.666667,473.333333,353.333333],[501.111111,238.888889,535.555556,276.666667],[574.444444,556.666667,603.333333,585.555556]]","[[38.888889,424.444444,78.888889,468.888889],[217.777778,131.111111,247.777778,155.555556],[217.777778,157.777778,245.555556,188.888889],[331.111111,278.888889,371.111111,316.666667],[564.444444,445.555556,595.555556,480.0]]"
r_85ad8a16b3c67faca6e20ba3,images/i_92f844b132c072644f257fca.jpg,g_04b58e645c48a85e668620de,"[[8.888889,335.555556,52.222222,378.888889],[46.666667,113.333333,93.333333,156.666667],[326.666667,240.0,370.0,283.333333],[358.888889,148.888889,400.0,188.888889]]","[[67.777778,87.777778,113.333333,128.888889],[308.888889,278.888889,358.888889,331.111111]]"
r_0ec015112194a4b4275adbe8,images/i_5f64f66b133aab8f545b63e4.jpg,g_52c4dfc1908e081c9ccd963a,"[[265.555556,307.777778,304.444444,335.555556]]","[[48.888889,351.111111,67.777778,368.888889]]"
r_59b531c983d0fc96a91ea85e,images/i_95712be80e448e910c5cd0d2.jpg,g_5cfda05e5cb8a679b4722802,[],"[[296.666667,286.666667,313.333333,314.444444]]"
r_0e7f2fe2d596f423e1e2c722,images/i_772ac6c7b4d4cb2f2af5c34f.jpg,g_3e7f5d4c1b871125c1e99076,[],"[[525.555556,260.0,605.555556,344.444444]]"
r_1bce278e0c74079beefc7089,images/i_775cd4bed378ebee00022828.jpg,g_edac237e95519835a28ca4da,[],"[[338.888889,332.222222,371.111111,363.333333]]"
r_d5ff06cee5c94ca64947cac1,images/i_c69159dab61f0b1d28c216a7.jpg,g_f1cbae0626c27c37bea3d945,"[[332.222222,574.444444,363.333333,608.888889]]","[[305.555556,542.222222,336.666667,576.666667]]"
r_b80d6b93ff0aa99d78812603,images/i_3a9f09373da0f2437b2587b0.jpg,g_f4b15b4d2c7a1c49f9f0c269,"[[0.0,557.777778,46.666667,593.333333],[77.777778,344.444444,117.777778,397.777778],[95.555556,478.888889,125.555556,511.111111],[332.222222,303.333333,366.666667,357.777778],[341.111111,275.555556,376.666667,314.444444],[352.222222,251.111111,385.555556,284.444444]]","[[27.777778,550.0,64.444444,580.0],[44.444444,478.888889,72.222222,508.888889],[67.777778,501.111111,88.888889,531.111111],[235.555556,243.333333,262.222222,275.555556]]"
r_00b594dba0f87d9fee9a91cb,images/i_1102714b6493703b6f6a7002.jpg,g_44d271278278e63b28fbdde4,"[[47.777778,51.111111,85.555556,86.666667],[133.333333,411.111111,233.333333,500.0],[151.111111,136.666667,178.888889,187.777778],[220.0,204.444444,375.555556,466.666667],[227.777778,120.0,255.555556,158.888889],[314.444444,536.666667,344.444444,585.555556],[342.222222,425.555556,366.666667,452.222222],[350.0,514.444444,411.111111,577.777778],[364.444444,374.444444,386.666667,405.555556],[396.666667,531.111111,464.444444,575.555556],[415.555556,403.333333,453.333333,436.666667],[430.0,583.333333,458.888889,625.555556],[444.444444,325.555556,464.444444,355.555556],[466.666667,516.666667,507.777778,546.666667],[482.222222,622.222222,524.444444,640.0],[507.777778,243.333333,532.222222,271.111111],[588.888889,470.0,614.444444,494.444444],[594.444444,433.333333,622.222222,461.111111],[625.555556,282.222222,640.0,303.333333]]","[[144.444444,314.444444,261.111111,381.111111],[284.444444,28.888889,331.111111,62.222222],[303.333333,283.333333,336.666667,314.444444],[323.333333,148.888889,356.666667,182.222222],[333.333333,177.777778,370.0,223.333333],[353.333333,333.333333,386.666667,366.666667],[416.666667,342.222222,456.666667,382.222222],[427.777778,82.222222,463.333333,121.111111],[454.444444,332.222222,487.777778,365.555556],[526.666667,450.0,550.0,475.555556],[550.0,413.333333,582.222222,438.888889]]"
r_f9c7ee20abb0bb938c817c7b,images/i_58f183a0abb6e22426d6756f.jpg,g_5df380c7e06ec2e7be718a88,[],"[[254.444444,287.777778,404.444444,365.555556]]"
r_91d08bb42de893be20837618,images/i_b2428b4fa3abd3d4740b7d53.jpg,g_c96e38f77d47b4d3b2bb7261,"[[14.444444,86.666667,43.333333,105.555556],[15.555556,100.0,51.111111,133.333333],[20.0,70.0,43.333333,88.888889],[28.888889,30.0,53.333333,55.555556],[123.333333,175.555556,147.777778,202.222222],[137.777778,215.555556,167.777778,244.444444],[186.666667,188.888889,212.222222,215.555556],[245.555556,235.555556,267.777778,255.555556],[272.222222,236.666667,295.555556,263.333333],[290.0,305.555556,351.111111,385.555556],[357.777778,368.888889,385.555556,401.111111],[384.444444,204.444444,407.777778,236.666667],[433.333333,481.111111,474.444444,512.222222]]","[[8.888889,44.444444,45.555556,77.777778],[62.222222,105.555556,114.444444,155.555556],[167.777778,144.444444,193.333333,171.111111],[262.222222,170.0,297.777778,204.444444],[277.777778,464.444444,306.666667,498.888889],[282.222222,363.333333,301.111111,385.555556],[297.777778,155.555556,314.444444,186.666667]]"
r_c424eb1c3c9c52d692e59d27,images/i_df3ae314a210ace718936026.jpg,g_05692e9bd4cd70cde82f1eb8,"[[20.0,286.666667,82.222222,355.555556],[296.666667,261.111111,371.111111,340.0]]","[[270.0,296.666667,377.777778,367.777778]]"
r_87b9b29ce55c68b0400e5a75,images/i_50b134a23bdfa47ec864238c.jpg,g_0ed1a8ebc379e5dcf46e339a,[],"[[284.444444,275.555556,346.666667,335.555556]]"
r_d91ae8dc70f771e060c46096,images/i_156d48dacfa99271150c2662.jpg,g_e08d078b7366506501267c4e,"[[285.555556,323.333333,341.111111,378.888889],[296.666667,43.333333,322.222222,71.111111],[498.888889,65.555556,537.777778,102.222222]]","[[188.888889,15.555556,216.666667,43.333333],[227.777778,237.777778,255.555556,265.555556]]"
r_f17ea067255377e9e49beb99,images/i_c1a6e1b97db3e0c738916da1.jpg,g_ea61804ec1b67732d75ad156,"[[16.666667,358.888889,133.333333,418.888889],[25.555556,347.777778,67.777778,392.222222],[116.666667,223.333333,228.888889,350.0],[155.555556,258.888889,188.888889,287.777778],[173.333333,370.0,217.777778,405.555556],[181.111111,264.444444,247.777778,347.777778],[231.111111,346.666667,253.333333,381.111111],[236.666667,201.111111,303.333333,250.0],[261.111111,232.222222,350.0,394.444444],[286.666667,264.444444,325.555556,298.888889]]","[[5.555556,420.0,61.111111,488.888889],[208.888889,231.111111,273.333333,286.666667],[300.0,95.555556,337.777778,128.888889],[314.444444,148.888889,355.555556,184.444444],[315.555556,56.666667,347.777778,90.0]]"
